chemical_label,GeneSymbol,GeneID,mechanism_panel,n_interactions,n_pubmed_total,organisms,interaction_directions,example_interactions,pubmed_ids
Diethylhexyl Phthalate,MAPK1,5594,Other CTD gene,26,33,Ctenopharyngodon idella; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased phosphorylation of MAPK1 protein | evodiamine inhibits the reaction [Diethylhexyl Phthalate results in increased phosphorylation of MAPK1 protein] | Acetylcysteine inhibits the reaction [Diethylhexyl Phthalate results in increased phosphorylation of MAPK1 protein],36368504|28065941|34801851|35818422|26133781|16455614|35887207|30543897|31313480|34822940|35739755|37364641|31606821|33484791|32303808|35841924|21079920
Diethylhexyl Phthalate,MAPK3,5595,Other CTD gene,26,33,Ctenopharyngodon idella; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased phosphorylation of MAPK3 protein | evodiamine inhibits the reaction [Diethylhexyl Phthalate results in increased phosphorylation of MAPK3 protein] | Acetylcysteine inhibits the reaction [Diethylhexyl Phthalate results in increased phosphorylation of MAPK3 protein],36368504|28065941|34801851|35818422|26133781|16455614|35887207|30543897|31313480|34822940|35739755|37364641|31606821|33484791|32303808|35841924|21079920
Diethylhexyl Phthalate,SOD1,6647,Oxidative stress / antioxidant response,25,32,Coturnix coturnix; Coturnix japonica; Drosophila melanogaster; Gallus gallus; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of SOD1 mRNA | Diethylhexyl Phthalate affects the expression of SOD1 mRNA | [Cadmium Chloride co-treated with methylmercuric chloride co-treated with Diethylhexyl Phthalate co-treated with bisphenol A co-treated with 4-nonylphenol co-treated with Benzo(a)pyrene co-treated with Glyphosate] results in decreased expression of SOD1 mRNA,35032567|30257229|31234266|36603486|38160779|37259793|30720231|27996362|22155089|26845775|36610486|36696656|33754040|35917956|39947446|28013214|30320191|29663635|35970509|37979351|31923814|34015638|37692514
Diethylhexyl Phthalate,PTGS2,5743,Inflammation / cytokine signaling,24,30,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Diethylhexyl Phthalate results in increased expression of PTGS2 mRNA] | 2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Diethylhexyl Phthalate results in increased expression of PTGS2 protein] | 3-(4-methylphenylsulfonyl)-2-propenenitrile inhibits the reaction [Diethylhexyl Phthalate results in increased expression of PTGS2 mRNA],31313480|40456493|35818422|25068794|26985901|35500696|28085963|36438553|29688563|33316053|39150890|29689378|40618915
Diethylhexyl Phthalate,IL6,3569,Inflammation / cytokine signaling,21,30,Ctenopharyngodon idella; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased expression of IL6 mRNA | evodiamine inhibits the reaction [Diethylhexyl Phthalate results in increased expression of IL6 mRNA] | Diethylhexyl Phthalate results in increased expression of IL6 protein,37573970|28412506|31163220|32991955|35739755|29718165|36209858|33497755|34600010|36438553|36583613|32884073|39515621|33316053|35460826|32533902|27511800|37061009|40618915
Diethylhexyl Phthalate,NR1I2,8856,Other CTD gene,21,29,Homo sapiens; Mus musculus; Pimephales promelas; Rattus norvegicus; Rodentia,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate binds to and results in increased activity of NR1I2 protein | Diethylhexyl Phthalate binds to NR1I2 protein | Diethylhexyl Phthalate promotes the reaction [[NCOA1 protein binds to NR1I2 protein] which results in increased expression of CYP3A4 mRNA],16054614|21227907|33049310|27071811|36893891|11581012|17003290|31163220|22206814|23899473|27551952|39341470|25909471|17627975|34319233|36403809|22277248|18332045
Diethylhexyl Phthalate,SOD2,6648,Oxidative stress / antioxidant response,21,28,Coturnix coturnix; Coturnix japonica; Homo sapiens; Mus musculus; Mytilus galloprovincialis; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased expression of SOD2 mRNA | Diethylhexyl Phthalate results in increased expression of SOD2 protein | Diethylhexyl Phthalate inhibits the reaction [Camptothecin results in increased expression of SOD2 protein],35032567|30257229|31234266|30720231|35917956|36696656|33360214|33908429|36610486|12101783|32050098|34197824|36198370|26316063
Diethylhexyl Phthalate,CTNNB1,1499,Other CTD gene,23,27,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of CTNNB1 mRNA | Diethylhexyl Phthalate results in increased expression of CTNNB1 protein | KLF7 protein inhibits the reaction [Diethylhexyl Phthalate results in increased expression of CTNNB1 mRNA],37734194|30944277|20307648|28921615|33754040|36087924|26219507|27495896|39515621|40323316|30320191|29940330|37364752|31726466
Diethylhexyl Phthalate,ESR2,2100,Other CTD gene,22,27,Cyprinus carpio; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in decreased expression of ESR2 mRNA | Diethylhexyl Phthalate binds to and results in decreased activity of ESR2 protein | Diethylhexyl Phthalate binds to and results in increased activity of ESR2 protein,39662688|15840436|27633901|28571686|35263089|40216312|35739755|37364641|31211961|30680337|34492810|25975992|28771232|31022410|32784060|31160972|36608567|28871463|24994688
Diethylhexyl Phthalate,VIM,7431,Other CTD gene,17,26,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of VIM protein | MIR26A1 promotes the reaction [Diethylhexyl Phthalate results in increased expression of VIM protein] | Diethylhexyl Phthalate results in decreased expression of VIM mRNA,30944277|33229049|36328110|33754040|34319233|36087924|19850644|40915524|23359474|24641848|20920545|31726466|19344669|35841924|20420898|29669060
Diethylhexyl Phthalate,NRG1,3084,Other CTD gene,25,25,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in decreased expression of NRG1 mRNA | Diethylhexyl Phthalate results in decreased expression of NRG1 protein | NRG1 protein inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of BCL2 mRNA],35716406|25607892
Diethylhexyl Phthalate,MTOR,2475,Other CTD gene,24,25,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [Diethylhexyl Phthalate results in increased expression of MTOR mRNA] | 2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [Diethylhexyl Phthalate results in increased expression of MTOR protein] | Diethylhexyl Phthalate results in increased expression of MTOR mRNA,23793038|31211961|31606821|33484791|35659966|24804967|35460826|31212184|32710958|38522500|35254616
Diethylhexyl Phthalate,AR,367,Other CTD gene,22,25,Cyprinus carpio; Homo sapiens; Mus musculus; Pimephales promelas; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of AR mRNA | Diethylhexyl Phthalate inhibits the reaction [Dihydrotestosterone binds to and results in increased activity of AR protein] | Diethylhexyl Phthalate inhibits the reaction [Dihydrotestosterone results in increased activity of AR protein],39662688|20943248|19643168|28571686|25369342|36774801|30722647|22828881|28934723|31211961|32619501|29688563|30619083|25031359|26854921|26316063|31369804
Diethylhexyl Phthalate,GPX1,2876,Oxidative stress / antioxidant response,20,24,Gallus gallus; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Acetylcysteine inhibits the reaction [Diethylhexyl Phthalate results in decreased activity of GPX1 protein] | Diethylhexyl Phthalate results in decreased activity of GPX1 protein | Diethylhexyl Phthalate affects the expression of GPX1 mRNA,37259793|31211961|20659492|26845775|33754040|34319233|36610486|36696656|33162236|37021957|39947446|28013214|29663635|34197824|31923814
Diethylhexyl Phthalate,IGF1,3479,Other CTD gene,18,24,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of IGF1 mRNA | Diethylhexyl Phthalate results in decreased expression of IGF1 mRNA | Diethylhexyl Phthalate results in decreased expression of IGF1 protein,31163220|19850644|29753845|35550907|31211961|33360214|35842051|31212184|30186573|22610992|26472102|34197824|26188368
Diethylhexyl Phthalate,INSL3,3640,Other CTD gene,12,24,Macaca mulatta; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in decreased expression of INSL3 mRNA | Diethylhexyl Phthalate affects the expression of INSL3 mRNA | Diethylhexyl Phthalate results in increased expression of INSL3 protein,25450860|24393508|38730545|20335514|28123099|34319233|17400582|40570975|23064086|14687758|16102138|16690193|18411233|21633115|29325824|33983380|36198370|37788136
Diethylhexyl Phthalate,CYP1A1,1543,Other CTD gene,17,23,Coturnix japonica; Homo sapiens; Mus musculus; Pimephales promelas; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of CYP1A1 mRNA | CYP1A1 protein affects the susceptibility to Diethylhexyl Phthalate | Diethylhexyl Phthalate metabolite results in increased expression of CYP1A1,30017959|8242868|16954067|34801851|30120713|19245819|32884073|34670089|36403809|36781136|23756648|30619083|28732322
Diethylhexyl Phthalate,OVAL,396058,Other CTD gene,22,22,Mus musculus,increase / activation,[Diethylhexyl Phthalate co-treated with OVAL protein] results in increased expression of AIF1 mRNA | [Diethylhexyl Phthalate co-treated with OVAL protein] results in increased expression of CCL3 mRNA | [Diethylhexyl Phthalate co-treated with OVAL protein] results in increased expression of HMOX1 mRNA,23148021|25093321|31403359|32884073
Diethylhexyl Phthalate,NR1I3,9970,Other CTD gene,19,21,Canis lupus familiaris; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased activity of NR1I3 protein | benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Diethylhexyl Phthalate results in increased activity of NR1I3 protein modified form] | Diethylhexyl Phthalate binds to and results in increased activity of NR1I3 protein alternative form,27732639|24224465|21227907|25938866|23899473|27551952|24721719|18832183|22792086|30203046|36403809|17627975|28433925
Diethylhexyl Phthalate,NQO1,1728,Oxidative stress / antioxidant response,17,21,Coturnix coturnix; Coturnix japonica; Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate results in increased expression of NQO1 mRNA | Diethylhexyl Phthalate results in increased expression of NQO1 protein | Lycopene inhibits the reaction [Diethylhexyl Phthalate results in increased expression of NQO1 mRNA],35032567|30257229|31234266|31163220|17627975|35917956|36696656|36610486|23756648|29663635|25418486|32533902|9212780|31923814|26316063|35810816
Diethylhexyl Phthalate,GJA1,2697,Other CTD gene,16,21,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,Diethylhexyl Phthalate affects the expression of GJA1 protein | Diethylhexyl Phthalate results in increased expression of GJA1 protein | Diethylhexyl Phthalate affects the expression of GJA1 mRNA,25799571|31163220|25351189|36087924|32619501|34319233|34492810|39360521|33754040|40323316|29940330|32533902|19344669|30320191|26316063|20920545
Diethylhexyl Phthalate,SLC2A4,6517,Insulin / glucose signaling,19,20,Homo sapiens; Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,2-chloro-5-nitrobenzanilide inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of SLC2A4 protein] | Diethylhexyl Phthalate results in decreased expression of SLC2A4 mRNA | Diethylhexyl Phthalate results in decreased expression of SLC2A4 protein,28025108|31163220|25351189|33484791|31606821|30284816|35460826|21911000|28526321
Diethylhexyl Phthalate,NLRP3,114548,Other CTD gene,18,20,Ctenopharyngodon idella; Homo sapiens; Mus musculus; Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of NLRP3 mRNA | Diethylhexyl Phthalate results in increased expression of NLRP3 protein | evodiamine inhibits the reaction [Diethylhexyl Phthalate results in increased expression of NLRP3 mRNA],37573970|36774801|36610486|37858774|35460826
Diethylhexyl Phthalate,GPT,2875,Other CTD gene,15,20,Coturnix japonica; Gallus gallus; Homo sapiens; Mus musculus; Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of GPT protein | Diethylhexyl Phthalate results in increased activity of GPT protein | [bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with diethyl phthalate co-treated with di-n-octyl phthalate co-treated with diisodecyl phthalate co-treated with diisononyl phthalate] results in increased expression of GPT protein,30257229|37259793|28025108|34822940|35739755|38199361|34303773|30691201|30284816|31486570|36438553|37753369|40915524|31979393|33832334|35970509
Diethylhexyl Phthalate,IL4,3565,Other CTD gene,19,19,Homo sapiens; Mus musculus,decrease / inhibition; increase / activation,Diethylhexyl Phthalate results in increased expression of IL4 mRNA | Plant Extracts inhibits the reaction [Diethylhexyl Phthalate results in increased expression of IL4 mRNA] | [bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with diethyl phthalate co-treated with di-n-octyl phthalate co-treated with diisodecyl phthalate co-treated with diisononyl phthalate] results in decreased expression of IL4 mRNA,20082445|35739755|19428943|21538406|25093321|36549504|19382104|32884073|31403359
Diethylhexyl Phthalate,ACOX1,51,Lipid metabolism / lipoprotein,16,19,Mus musculus; Rattus norvegicus,decrease / inhibition; increase / activation; other / unspecified,"[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with diethyl phthalate co-treated with di-n-octyl phthalate co-treated with diisodecyl phthalate co-treated with diisononyl phthalate] results in decreased expression of ACOX1 mRNA | [bisphenol A co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Diethylhexyl Phthalate] affects the reaction [[Dietary Fats co-treated with Sucrose] affects the expression of ACOX1 mRNA] | [Dietary Fats co-treated with Diethylhexyl Phthalate] results in increased expression of ACOX1 mRNA",35739755|25909471|38199361|31577137|19245819|19850644|20123618|32435917|28433925|31262386|27827939|2399535|11341945
