ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
Diethylhexyl Phthalate,D004051,117-81-7,ALDOA,226,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ALDOA mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ALOX5,240,mRNA,Homo sapiens,9606,Asian ginseng inhibits the reaction [Diethylhexyl Phthalate results in increased expression of ALOX5 mRNA],decreases^reaction|increases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,ALOX5,240,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate co-treated with Asian ginseng] results in increased expression of ALOX5 mRNA,affects^cotreatment|increases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,ALOX5,240,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ALOX5 mRNA,increases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,ALOX5AP,241,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ALOX5AP mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ALPK1,80216,5' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ALPK1 5' UTR,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ALPK2,115701,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ALPK2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ALPL,249,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ALPL protein,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ALX4,60529,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ALX4 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,AMDHD1,144193,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AMDHD1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AMDHD1,144193,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of AMDHD1 promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,AMER2,219287,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of AMER2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AMHR2,269,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AMHR2 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AMOT,154796,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of AMOT mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AMOTL1,154810,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of AMOTL1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AMPH,273,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AMPH mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANAPC15,25906,5' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ANAPC15 5' UTR,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ANGPT2,285,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANGPT2 mRNA,decreases^expression,36774801
Diethylhexyl Phthalate,D004051,117-81-7,ANGPT4,51378,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANGPT4 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANGPTL1,9068,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANGPTL1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANGPTL4,51129,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANGPTL4 mRNA,decreases^expression,40216312
Diethylhexyl Phthalate,D004051,117-81-7,ANKRD1,27063,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANKRD1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANKRD13C-DT,11147,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANKRD13C-DT protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANKRD36,375248,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANKRD36 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANKS1A,23294,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANKS1A mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANO4,121601,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANO4 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANP32D,23519,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANP32D mRNA,decreases^expression,28412506
Diethylhexyl Phthalate,D004051,117-81-7,ANXA1,301,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANXA1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANXA2,302,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANXA2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANXA3,306,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANXA3 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANXA4,307,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANXA4 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANXA4,307,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANXA4 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANXA5,308,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ANXA5 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ANXA8L1,728113,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ANXA8L1 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AOX1,316,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AOX1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AP1M1,8907,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AP1M1 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AP1M2,10053,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of AP1M2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,APBA2,321,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of APBA2 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,APBB2,323,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of APBB2 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,APCDD1L,164284,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of APCDD1L mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,APOL3,80833,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate co-treated with Asian ginseng] results in decreased expression of APOL3 mRNA,affects^cotreatment|decreases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,APOL3,80833,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of APOL3 mRNA,decreases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,APOL6,80830,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of APOL6 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AQP1,358,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AQP1 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AQP1,358,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of AQP1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AQP4,361,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AQP4 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,protein,Homo sapiens,9606,Diethylhexyl Phthalate inhibits the reaction [Dihydrotestosterone binds to and results in increased activity of AR protein],affects^binding|decreases^reaction|increases^activity,20943248
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,protein,Homo sapiens,9606,Diethylhexyl Phthalate inhibits the reaction [Dihydrotestosterone results in increased activity of AR protein],decreases^reaction|increases^activity,19643168|28571686
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,protein,Homo sapiens,9606,Diethylhexyl Phthalate metabolite inhibits the reaction [Dihydrotestosterone binds to and results in increased activity of AR protein],affects^binding|decreases^reaction|increases^activity,20943248
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of AR protein,decreases^expression,25369342
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased activity of AR protein,increases^activity,19643168
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of AR mRNA,increases^expression,36774801
Diethylhexyl Phthalate,D004051,117-81-7,AR,367,protein,Homo sapiens,9606,Flutamide inhibits the reaction [Diethylhexyl Phthalate results in increased activity of AR protein],decreases^reaction|increases^activity,19643168
Diethylhexyl Phthalate,D004051,117-81-7,ARAP2,116984,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARAP2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARC,23237,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARC mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP1,392,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGAP1 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP1,392,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGAP1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP18,93663,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGAP18 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP18,93663,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGAP18 protein,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP24,83478,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGAP24 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP24,83478,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ARHGAP24 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP29,9411,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGAP29 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP31,57514,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGAP31 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP39,80728,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ARHGAP39 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP45,23526,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGAP45 mRNA,decreases^expression,28412506
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP6,395,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGAP6 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGAP8,23779,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGAP8 mRNA,decreases^expression,36774801
Diethylhexyl Phthalate,D004051,117-81-7,ARHGDIA,396,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGDIA mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGDIB,397,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGDIB mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGEF25,115557,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGEF25 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGEF4,50649,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGEF4 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGEF5,7984,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARHGEF5 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARHGEF6,9459,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARHGEF6 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARID5A,10865,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ARID5A promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ARL1,400,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARL1 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARL3,403,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARL3 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARL8B,55207,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARL8B protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARMC12,221481,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARMC12 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARMC7,79637,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ARMC7 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ARNT2,9915,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ARNT2 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ARPC1B,10095,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARPC1B mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARRDC3-AS1,100129716,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ARRDC3-AS1 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ARSA,410,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARSA protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARSG,22901,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ARSG mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ARX,170302,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ARX mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ASIC1,41,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ASIC1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ASIP,434,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ASIP mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ASPRV1,151516,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ASPRV1 mRNA,decreases^expression,31163220
