ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs,metabolic_relevance_flag
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,B2M,5.13,,22005293|2689182|28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,BAX,5.13,,20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,C3,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CCR5,5.13,,26055553,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CCT7,5.13,,31825490,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CD44,5.13,,23052191,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CES1C,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CLU,5.13,,20118187|20623750|22005293|23052191|24361871|28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CP,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CST3,5.13,,22005293|28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CYP1B1,5.13,,35678542,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CYP2C19,5.13,,19814645,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CYP2C9,5.13,,19814645,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CYP2D6,5.13,,19814645,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,CYP3A23-3A1,5.13,,20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,EDN1,5.13,,9788586,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,EGFR,5.13,,14638913,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,EPHX2,5.13,,26165641,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,FSTL1,5.13,,20861081,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,G6PD,5.13,,4794122|602954|734759,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GAS6,5.13,,19564549,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GC,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GFER,5.13,,20030531,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GSK3B,5.13,,22785175|38014886,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GSTA1,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GSTM2,5.13,,20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,GSTP1,5.13,,20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,HAVCR1,5.13,,20118187|21259293|21835770|22005293|23052191|23845967|24189134|24361871|24958931|28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,HBEGF,5.13,,7635938,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,HEXB,5.13,,22005293,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,HMOX1,5.13,,21048024,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,HP,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,HSPA1A,5.13,,12690470|19546256,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,IFNA2,5.13,,12810204,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,IGF1,5.13,,7540432,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,IGFBP1,5.13,,7540432,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,IL10,5.13,,18460982,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,IL6,5.13,,21570986,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,INS,5.13,,12243603,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,KLK1,5.13,,18227104,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,LCN2,5.13,,20623750|22005293|23052191|27888128|28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,LRG1,5.13,,34677723,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,LRP2,5.13,,29286200,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MCOLN1,5.13,,38097005,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR122,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR143,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR146B,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR148A,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR151,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR152,5.13,,32583487,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR192,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR215,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR23A,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR25,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR26A1,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR30A,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR30D,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR335,5.13,,36052886,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIR99A,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MIRLET7I,5.13,,30682439,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MPO,5.13,,20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,MTHFR,5.13,,17387702,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,NFE2L2,5.13,,24958931,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,NFKB1,5.13,,29286200,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,NOS2,5.13,,9810145,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,NOS3,5.13,,9788586,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,NQO1,5.13,,26723870,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,OCLN,5.13,,19766176,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,ORM1,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,PLG,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,POMC,5.13,,17216604,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,PPARG,5.13,,20623750|24011919|24433871,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,RAPGEF3,5.13,,21745194,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,SIRT1,5.13,,21416250,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,SLC22A12,5.13,,14655203,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,SOD1,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,SPP1,5.13,,11274264|20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TF,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TFF3,5.13,,23052191,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TGFB1,5.13,,10469268,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TLR4,5.13,,29286200,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TNF,5.13,,16595132|18460982|20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TNFRSF12A,5.13,,23052191,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TP53,5.13,,20603111,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,TTR,5.13,,28885000,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,UGT1A1,5.13,,3864191,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,UGT1A9,5.13,,20623750,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,UOX,5.13,,16313266,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,VEGFA,5.13,,20943766|22808199,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Kidney Injury,MESH:D058186,,ZNF644,5.13,,36052886,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,APOA1,4.97,,20972769,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,ASCL1,4.97,,20554700,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,CASP3,4.97,,32062619,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,CAT,4.97,,15612528,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,CXCL2,4.97,,27525872,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,EDN1,4.97,,16625121,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,EPHX1,4.97,,26840748,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,FAS,4.97,,11778176,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,HSPA12B,4.97,,38901789,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,ICAM1,4.97,,17973899|27525872,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,IL17A,4.97,,28600744,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,IL1B,4.97,,32062619,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,IL1RL1,4.97,,21352201,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,IL6,4.97,,32062619,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,MIR99B,4.97,,33109608,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,MT1,4.97,,16166738,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,MT2,4.97,,16166738,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,MYD88,4.97,,38735591,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,MYLK,4.97,,19374788,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,NEAT1,4.97,,34687491,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,NFE2L2,4.97,,24812154,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,NLRP3,4.97,,33012731|36627344,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,PGF,4.97,,39233289,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,PPARG,4.97,,21153920,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,PRDM1,4.97,,33109608,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,SIRT2,4.97,,32063085,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,TFF2,4.97,,19880587,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,TGFB1,4.97,,16100012,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,TNF,4.97,,34390737,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,TNFAIP6,4.97,,26313688,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,TXN,4.97,,16298680,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,USP18,4.97,,33930521,False
Diethylhexyl Phthalate,D004051,117-81-7,Acute Lung Injury,MESH:D055371,,VEGFA,4.97,,39233289,False
Diethylhexyl Phthalate,D004051,117-81-7,"Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of",MESH:C567006,,ACAD9,3.97,611126,21057504,False
Diethylhexyl Phthalate,D004051,117-81-7,Adams Oliver syndrome,MESH:C538225,,ARHGAP31,13.78,100300,,False
Diethylhexyl Phthalate,D004051,117-81-7,Adams Oliver syndrome,MESH:C538225,,DLL4,13.78,616589,,False
Diethylhexyl Phthalate,D004051,117-81-7,Adams Oliver syndrome,MESH:C538225,,DOCK6,13.78,614219,,False
Diethylhexyl Phthalate,D004051,117-81-7,Adams Oliver syndrome,MESH:C538225,,EOGT,13.78,615297,,False
Diethylhexyl Phthalate,D004051,117-81-7,Adams Oliver syndrome,MESH:C538225,,NOTCH1,13.78,616028,,False
Diethylhexyl Phthalate,D004051,117-81-7,Adams Oliver syndrome,MESH:C538225,,RBPJ,13.78,614814,,False
Diethylhexyl Phthalate,D004051,117-81-7,Addison Disease,MESH:D000224,,CIITA,3.41,,18593762,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ACE,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,AKT1,52.33,,33129824,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,AKT2,52.33,,33129824,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ALOX5,52.33,,30258081,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,APC,52.33,,15639718|9111214,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,APOA1,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,APOE,52.33,,20430468,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,BCL2,52.33,,21472143,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,BIRC5,52.33,,26432044,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CASP8,52.33,,21472143,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CCN2,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CCND1,52.33,,26432044,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CDKN1C,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CDKN2A,52.33,,20135361,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CEACAM1,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CEBPB,52.33,,34973135,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CKB,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CTNNB1,52.33,,10965019|14507667|15459021,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CXCL8,52.33,,18307536,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CYP19A1,52.33,,21472143,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CYP26A1,52.33,,18059332,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CYP2A6,52.33,,12115524,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CYP2E1,52.33,,16142352,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,CYP7B1,52.33,,17639508,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,DAPK1,52.33,,15172992,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,DDR1,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,DNMT1,52.33,,17571247,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,EEF2,52.33,,21554491,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,EGF,52.33,,23064031,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,EGFR,52.33,,20934974|21541241|22042947|2523869|27720938,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ENO1,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ERBB2,52.33,,21673877|22042947,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ESR1,52.33,,15639718|20458558,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ESR2,52.33,,17639508,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,FAT4,52.33,,22484628,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,FGF9,52.33,,20464547,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,GRB7,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,HDAC3,52.33,,34973135,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,HRH4,52.33,,22363581,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,HSPA8,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,HSPD1,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ID3,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,IL1B,52.33,,19028472,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,KCNQ1,52.33,,23975432,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,KDR,52.33,,21472143,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,KMT2A,52.33,,22484628,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,KMT2C,52.33,,22484628,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,KRAS,52.33,,11745231|16247444|20101149,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,KRT8,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MET,52.33,,20934974|22042947,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MKI67,52.33,,19028472,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MMP14,52.33,,21472143,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MPP1,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MSLN,52.33,,11751476,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MTOR,52.33,,18058806|33129824,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MUC2,52.33,,12468628,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,MYC,52.33,,26432044,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,NCOA3,52.33,,20852035,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,NFKB1,52.33,,19028472,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,NOS3,52.33,,21472143,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,NR1I2,52.33,,21977915,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,OGG1,52.33,,19336973,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PAWR,52.33,,15877079,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PCNA,52.33,,19028472,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PGAM1,52.33,,15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PGR,52.33,,15639718,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PIK3CA,52.33,,22484628,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PLAU,52.33,,10467400,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PPARG,52.33,,11034103,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PRKD1,52.33,,25240283,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PRL,52.33,,6280079,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PTEN,52.33,,17909629,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PTGER1,52.33,,11751431,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PTGS2,52.33,,10485483|16820089,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PTPN11,52.33,,26432044,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,PYCARD,52.33,,16778195,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,RAMP2,52.33,,17671114,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,RARB,52.33,,14656941,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,RELA,52.33,,34973135,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,ROBO1,52.33,,17671114,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,SELENBP1,52.33,,14991897|15378696,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,SMARCC1,52.33,,21552421,False
Diethylhexyl Phthalate,D004051,117-81-7,Adenocarcinoma,MESH:D000230,,SOD2,52.33,,12907644,False
